JQ1064	2	1			1553229
JQ1064	2	0	　	女式蝴蝶结发带	1553230
JQ1064	2	0	2026-01-30更换面料	面料：鸿达纺织 #3613 #白色	1553231
JQ1064	2	0	　	1.上半截是双层面料，下半截也做双层！	1553232
JQ1064	2	0	　	2.有给出具体尺寸，见图	1553233
JQ1064	2	0		3.底部加一个银色的夹子（长度是8.5cm）注意方向	1553234
JQ1064	2	0	　	4.下半截也做双层！	1553235
JQ1064	2	0	　	大货按照最新产前版做即可	1553236
JQ1064	2	0		　	1553237
JQ1064	2	0	2026-01-30更换面料	面料：鸿达纺织 #3613 #白色	1553238
JQ1064	2	0	　	麻烦照着样板的花型以及尺寸去数码印花，麻烦出小样	1553239
JQ1064	2	0	　	大货麻烦处理好胶水	1553240
JQ1064	3	1			1553241
JQ1064	3	0	　	无任何主唛/吊牌/码标/洗水唛，独立包装	1553242
JQ1064	4	1			1553243
JQ1170	1	1		面料要直喷印花，照样板裁，领子要贴雪纺朴。	1540067
JQ1170	1	0	　	直喷，\t 更换印花，有小样参考，尺寸不变（港源印过小样）	1540068
JQ1170	1	0	　		1540069
JQ1170	2	1			1540070
JQ1170	2	0	　	女式长袖连衣裙	1540071
JQ1170	2	0		面料：千秋布业 30支斜 白色	1540072
JQ1170	2	0	　		1540073
JQ1170	2	0	　	1.领口往下有一镂空，镂空往下9颗本布包扣（15mm包扣）配对应印花棕色的耳仔（注意前中扣子不能打开，仅装饰）	1540074
JQ1170	2	0	　	2.前幅腰位置，每边各1道省位	1540075
JQ1170	2	0	　	3.单层无里布	1540076
JQ1170	2	0	　	4.后中配色隐形拉链-22寸长	1540077
JQ1170	2	0	　	5.前中最底一颗扣子到脚围，距离是10寸	1540078
JQ1170	2	0	　	6.前幅领口改成2颗扣（本布15mm包扣）--这两颗扣子是可以打开的	1540079
JQ1170	2	0	　		1540080
JQ1170	2	0	2026-01-15	更换印花，有小样参考，尺寸不变（港源印过小样）	1540081
JQ1170	2	0	　		1540082
JQ1170	3	1			1540083
JQ1170	3	0	　	\t新的The Chain主唛+定制的棉码标织的（数字）+定制的人棉100% Viscose洗水唛+新的The Chain花花吊牌（米色挂绳），不要金色别针，独立包装，包装袋上贴码标	1540084
JQ1170	4	1			1540085
JQ1216L	1	1		面料要缩水，照样版裁，要贴雪纺朴，有捆条和耳子。	1544990
JQ1216L	1	0	染色	迅发花边 图片款蕾丝2cm宽 染色对应主布颜色	1544991
JQ1216L	1	0	　	大货要注意1件要5米花边（含损耗）	1544992
JQ1216L	2	1			1544993
JQ1216L	2	0	　	女式长袖上衣，原款号JQ1216	1544994
JQ1216L	2	0	主布	睿航麻棉 砂洗竹节条 LF835 8901 135cm 100棉 #3米黄色	1544995
JQ1216L	2	0	撞布	迅发花边 图片款蕾丝2cm宽 染色对应主布颜色	1544996
JQ1216L	2	0	　	1.领口用主布做缩褶（宽度是4寸）在末端拼接蕾丝	1544997
JQ1216L	2	0	　	2.肩位置缩褶3寸长	1544998
JQ1216L	2	0	　	3.接近袖口位置用本布包橡筋，袖口有缩褶荷叶边（袖口末端拼接一圈蕾丝）	1544999
JQ1216L	2	0	　	4.前中6颗本布包扣（12mm的蘑菇扣）主布做耳仔需要染色跟主布颜色	1545000
JQ1216L	2	0	　	5.领口一圈车缝线是1/4寸	1545001
JQ1216L	2	0	　	6.袖口橡筋宽1cm，表面车缝跟图（比较细）	1545002
JQ1216L	2	0	2026-01-19修改	根据原来款号JQ1216进行调整	1545003
JQ1216L	2	0		1.袖长增加2寸	1545004
JQ1216L	2	0	　	2.更换主布	1545005
JQ1216L	3	1			1545006
JQ1216L	3	0	　	新的The Chain主唛+定制的棉码标织的（数字）+定制的棉洗水唛+新的The Chain花花吊牌（米色挂绳），不要金色别针，独立包装，包装袋上贴码标	1545007
JQ1216L	4	1			1545008
JQ1342	1	1			1385675
JQ1342	1	0	　	无	1385676
JQ1342	2	1			1385677
JQ1342	2	0	2025-10-09	永恒拉链3号隐形拉链	1385678
JQ1342	2	0	　	GCC NO.267蓝色 18寸	1385679
JQ1342	2	0	　		1385680
JQ1342	2	0	　		1385681
JQ1342	3	1			1385682
JQ1342	4	1			1385683
JQ1422	1	1		面料要缩水，正常裁。	1553451
JQ1422	1	0	大身染色	睿航麻棉 砂洗竹节条 LF835 8901 135cm 100%棉 白色--染色Pantone 18-1249 TPG	1553452
JQ1422	1	0	花边染色1	领位置，袖子中间的2寸宽花边：精彩 图片款2寸宽花边--染色Pantone 16-1448 TPG	1553453
JQ1422	1	0	花边染色2	袖口末端，下摆的3寸宽花边：精彩 图片款3寸宽花边--染色Pantone 16-1448 TPG	1553454
JQ1422	2	1			1553455
JQ1422	2	0	　	女式长袖连衣裙	1553456
JQ1422	2	0	　	面料：睿航麻棉 砂洗竹节条 LF835 8901 135cm 100%棉 白色--染色Pantone 18-1249 TPG	1553457
JQ1422	2	0	　	领位置，袖子中间的2寸宽花边：精彩 图片款2寸宽花边--染色Pantone 16-1448 TPG	1553458
JQ1422	2	0	　	袖口末端，下摆的3寸宽花边：精彩 图片款3寸宽花边--染色Pantone 16-1448 TPG	1553459
JQ1422	2	0	　		1553460
JQ1422	2	0	　	1.领一圈，部分袖子，下摆一圈，拼接花边	1553461
JQ1422	2	0	　	2.前领，后领拼接花边的底部，有8寸宽的缩褶（参考图片）	1553462
JQ1422	2	0	　	3.前领肩高点到花边的顶部距离是5寸，花边的顶部平量是8寸宽---具体见图标记	1553463
JQ1422	2	0	　	4.袖子中间拼接花边宽2寸	1553464
JQ1422	2	0	　	5.领位置，袖口末端，下摆以及拼接花边宽3寸	1553465
JQ1422	2	0	　	6.肩线到第一条花边的净色裁片高是13寸，此裁片接近末端宽是20寸，花边与花边之间净色裁片高是3寸	1553466
JQ1422	2	0	　	7.两肩位置有缩褶	1553467
JQ1422	2	0	　	8.单层无里布	1553468
JQ1422	2	0	　	　	1553469
JQ1422	2	0	2026-01-30大货	做1件产前版，上次样板反馈面料很硬，麻烦注意	1553470
JQ1422	2	0	　	　	1553471
JQ1422	3	1			1553472
JQ1422	3	0	　	The Chain主唛+定制的数字棉织码标+The Chain正方形吊牌+米色挂绳+定制的棉100%COTTON洗水唛 　 　\t	1553473
JQ1422	3	0	　	客户定制的白色The Chain包装袋，独立包装，包装袋上贴码标	1553474
JQ1422	4	1			1553475
JQ1422L	1	1		面料要缩水，正常裁。	1544845
JQ1422L	1	0	大身染色	睿航麻棉 砂洗竹节条 LF835 8901 135cm 100%棉  #3米白	1544846
JQ1422L	1	0	花边染色1	领位置，袖子中间的2寸宽花边：精彩 图片款2寸宽花边--对应本布	1544847
JQ1422L	1	0	花边染色2	袖口末端，下摆的3寸宽花边：精彩 图片款3寸宽花边--对应本布	1544848
JQ1422L	2	1			1544849
JQ1422L	2	0	　	女式短袖连衣裙，旧款号JQ1422S	1544850
JQ1422L	2	0	　	面料：睿航麻棉 砂洗竹节条 LF835 8901 135cm 100%棉 #3米白	1544851
JQ1422L	2	0	　	领位置，袖子中间的2寸宽花边：精彩 图片款2寸宽花边--对应本布	1544852
JQ1422L	2	0	　	袖口末端，下摆的3寸宽花边：精彩 图片款3寸宽花边--对应本布	1544853
JQ1422L	2	0	　	里布：配色棉里布（只加大身，袖子不加）	1544854
JQ1422L	2	0	　	1.注意花边是拼接上去，透皮肤的	1544855
JQ1422L	2	0	　	2.袖长含花边是10 1/2寸	1544856
JQ1422L	2	0	　	3.两侧骨位置本布做一条绑带	1544857
JQ1422L	2	0	2026-01-12调整	1.袖口改到20寸	1544858
JQ1422L	2	0	　	2.裙长，肩高点到下摆改到32寸	1544859
JQ1422L	2	0		3.大身加配色棉里布（只加大身，袖子不加）	1544860
JQ1422L	2	0		4.下摆改到60寸	1544861
JQ1422L	2	0	　	注意，旧款号是JQ1422S，在这款号上进行调整	1544862
JQ1422L	2	0	　	由于年尾工厂不安排生产花边，先用类似花边：兴强 图片款6cm宽花边--染色 对应本布	1544863
JQ1422L	3	1			1544864
JQ1422L	3	0	　	新的The Chain主唛+定制的棉码标织的（数字）+定制的棉100%COTTON洗水唛+新的The Chain花花吊牌（米色挂绳），不要金色别针	1544865
JQ1422L	3	0	　	客户定制的包装袋，独立包装，包装袋上贴码标	1544866
JQ1422L	4	1			1544867
JQ1428	1	1		面料要重缩水，正常裁。	1567717
JQ1428	1	0	绣花	\t 后幅爱心，做绣花镂空（双层镂空），注意不要烫太多帛，会很硬！！！	1567718
JQ1428	2	1			1567719
JQ1428	2	0	　	女式泳衣套装，客户是西班牙的	1567720
JQ1428	2	0	　	棕色面料：海源鑫宏兴涤纶店 #6109 棕色	1567721
JQ1428	2	0	　	黄色面料：锴泓纺织 85008# 锦纶亚光莱卡（冰感）55cm 180g 88锦纶12氨纶 #24黄色	1567722
JQ1428	2	0		此款用本布做双层，注意不要烫太多帛，会很硬！！！	1567723
JQ1428	2	0	上衣	上衣挂脖位置的绑带是用#24黄色做，其余都是用#6109棕色做	1567724
JQ1428	2	0	裤子	1.穿上计，后幅有个镂空的爱心，宽2cm	1567725
JQ1428	2	0	　	2.腰节位置用#24黄色做捆条，宽1.5cm	1567726
JQ1428	2	0	　	3.爱心中间位置平量（捆条到捆条中间距离）是8cm	1567727
JQ1428	2	0	　	4.后幅爱心上方棕色面料宽度是11cm（止口到止口的距离）	1567728
JQ1428	2	0	　	5.前幅爱心上方棕色面料宽度是20cm（止口到止口的距离）	1567729
JQ1428	2	0		6.裤子后幅，有两个止口	1567730
JQ1428	2	0		7.绑带里面加橡筋	1567731
JQ1428	2	0	工艺要求	杯顶各一条咖啡色肩带，胸杯拿透明带，杯底压1.5CM宽线，穿一条捆条绳子。	1567732
JQ1428	2	0	　	裤头拉咖啡色捆条，侧边拉蓝色捆条，后中激光爱心。	1567733
JQ1428	2	0	　	　	1567734
JQ1428	2	0	2026-03-25	改弹力丝线做，其余不变	1567735
JQ1428	2	0	　	请把车缝线处理好，上批大货收到投诉反馈爆线的，以及固色好，之前也出现掉色情况	1567736
JQ1428	3	1			1567737
JQ1428	3	0	　	上衣：车一个定制的TPU洗水唛（82%polyester 12%elastane，88%nylon 12%elastane）无其他标	1567738
JQ1428	3	0	　	裤子：车一个库存码标（白底黑字）无其他标	1567739
JQ1428	3	0	　	上下都要挂吊牌，米白色挂绳+吊牌，套装包	1567740
JQ1428	3	0	　	　	1567741
JQ1428	4	1			1567742
JQ1429	1	1		面料要重缩水，正常裁。有捆条。	1541035
JQ1429	1	0	绣花	 后幅爱心，做绣花镂空（双层镂空）	1541036
JQ1429	2	1			1541037
JQ1429	2	0	　	女式泳衣套装，客户是西班牙的，尺寸跟JQ1428一样	1541038
JQ1429	2	0	　		1541039
JQ1429	2	0	　	面料：锴泓纺织 85008# 锦纶亚光莱卡（冰感）55cm 180g 88锦纶12氨纶 #96棕色，#144蓝色	1541040
JQ1429	2	0		此款用本布做双层	1541041
JQ1429	2	0	上衣	上衣挂脖位置的绑带是用#96棕色做，其余都是用#144蓝色做	1541042
JQ1429	2	0	裤子	腰位置的捆条用#96棕色做，其余都是用#144蓝色做	1541043
JQ1429	2	0		后幅爱心，做绣花镂空（双层镂空）	1541044
JQ1429	2	0	　	裤子后幅，有两个止口，具体见图	1541045
JQ1429	2	0	　		1541046
JQ1429	2	0	工艺要求	杯顶各一条咖啡色肩带，胸杯拿透明带，杯底压1.5CM宽线，穿一条捆条绳子。	1541047
JQ1429	2	0		裤头拉咖啡色捆条，侧边拉蓝色捆条，后中激光爱心。	1541048
JQ1429	2	0	　	　	1541049
JQ1429	2	0	2026-01-04翻单	改弹力丝线做，其余不变	1541050
JQ1429	2	0	　	请把车缝线处理好，上批大货收到投诉反馈爆线的，以及固色好，之前也出现掉色情况	1541051
JQ1429	3	1			1541052
JQ1429	3	0	　	上衣：车一个定制的TPU洗水唛（88%nylon 12%elastane）无其他标	1541053
JQ1429	3	0	　	裤子：车一个库存码标（白底黑字）无其他标，浪底贴卫生贴	1541054
JQ1429	3	0	　	上下都要挂吊牌，米白色挂绳+吊牌，套装包，库存透明包装袋	1541055
JQ1429	3	0	　		1541056
JQ1429	4	1			1541057
JQ1464	1	1		面料要缩水，正常裁。	1544868
JQ1464	1	0	直喷	整件直喷	1544869
JQ1464	1	0	花边染色	花边染色--米黄，跟产前版	1544870
JQ1464	2	1			1544871
JQ1464	2	0	　	女式纯棉上衣，旧款号JQ1033	1544872
JQ1464	2	0	　	面料：睿航麻棉 砂洗竹节条 LF835 8901 135cm 100棉 #大白	1544873
JQ1464	2	0	　	领口车上的花边（花边：鹏业花边 打勾款 2cm--需要染色，米黄）跟产前版	1544874
JQ1464	2	0	　	后领，后背都是绑带（注意整件衣服是本布做双层）	1544875
JQ1464	2	0	　		1544876
JQ1464	2	0	2026-01-19新颜色	做新的印花颜色，花边颜色还是跟上次的产前版，麻烦找出来对	1544877
JQ1464	2	0	　	　	1544878
JQ1464	3	1			1544879
JQ1464	3	0	　	新的The Chain主唛+定制的棉码标织的（数字）+定制的棉洗水唛+新的The Chain花花吊牌（米色挂绳），不要金色别针，独立包装，包装袋上贴码标 　\t	1544880
JQ1464	3	0	　	客户定制的包装袋	1544881
JQ1464	4	1			1544882
JQ1512	1	1			1552201
JQ1512	1	0	　	无	1552202
JQ1512	2	1			1552203
JQ1512	2	0	　	女式泳衣	1552204
JQ1512	2	0	　	面料：巨鑫 锦纶哑光莱卡 82# 153cm 180g 82锦纶18氨纶 #121粉色	1552205
JQ1512	2	0	　	里布：配色针织里布	1552206
JQ1512	2	0	　	1.后领中间配1个金色九字扣	1552207
JQ1512	2	0	　	2.后幅是露背	1552208
JQ1512	2	0	　	3.无胸垫，不需要开孔	1552209
JQ1512	2	0	　	4.前幅是1层主布#121粉色+2层白色针织里布，一共3层面料	1552210
JQ1512	2	0	　	5.后幅是1层主布#121粉色+1层白色针织里布，一共2层面料	1552211
JQ1512	2	0	　	　	1552212
JQ1512	2	0	2026-01-30修改	做1件XL	1552213
JQ1512	2	0	　	1.领的裁片做1整块裁片，然后对折翻过去车缝	1552214
JQ1512	2	0	　	2.XL的臀围改到14 1/2寸，后中长改到12寸，脚口改到13寸	1552215
JQ1512	2	0	　	　	1552216
JQ1512	3	1			1552217
JQ1512	4	1			1552218
JQ1514	1	1		面料要直喷印花，照样板裁。	1543236
JQ1514	1	0	　	直喷	1543237
JQ1514	1	0	　	　	1543238
JQ1514	2	1			1543239
JQ1514	2	0	　	女式上衣	1543240
JQ1514	2	0	　	面料：睿航麻棉 砂洗竹节条 LF835 8901 135cm 100%棉 白色	1543241
JQ1514	2	0	　	1.前幅两夹底往下各1道省位，后幅腰位置每边各1道省位	1543242
JQ1514	2	0	　	2.本布包扣6颗	1543243
JQ1514	2	0	大货注意	扣子麻烦车紧一点，老是反馈扣子掉	1543244
JQ1514	2	0	　	挂式脾扣子1颗	1543245
JQ1514	2	0	　		1543246
JQ1514	3	1			1543247
JQ1514	3	0	　	The Chain主唛+定制的数字棉织码标+The Chain正方形吊牌+米色挂绳+定制的棉100%COTTON洗水唛	1543248
JQ1514	3	0	　	客户定制的白色The Chain包装袋，独立包装，包装袋上贴码标	1543249
JQ1514	3	0	　	挂式脾扣子1颗	1543250
JQ1514	4	1			1543251
JQ1516	1	1			1552355
JQ1516	2	1			1552356
JQ1516	2	0	　	女式短袖连体泳衣	1552357
JQ1516	2	0	　	蓝色面料：锴泓纺织85008#锦纶亚光莱卡 155cm 180g 88锦纶12氨纶 #215蓝色	1552358
JQ1516	2	0		粉色面料：巨鑫 锦纶哑光莱卡 82# 153cm 180g 82锦纶18氨纶 #121粉色	1552359
JQ1516	2	0	　		1552360
JQ1516	2	0	　	整件衣服都是用双层面料做，无胸垫	1552361
JQ1516	2	0	　	1.两个面料拼接的，具体颜色位置见SKU	1552362
JQ1516	2	0	　	2.脚口位置，需要加橡筋，具体车缝线见图	1552363
JQ1516	2	0	　		1552364
JQ1516	2	0	2025-01-30修改	做1件XL	1552365
JQ1516	2	0	　	1.XL的肩宽改到15寸，脚口改到12寸	1552366
JQ1516	2	0	　	3.露齿拉链#208蓝色	1552367
JQ1516	2	0	　		1552368
JQ1516	2	0	　		1552369
JQ1516	2	0	　		1552370
JQ1516	3	1			1552371
JQ1516	4	1			1552372
JQ1519	1	1			1516949
JQ1519	1	0	大身直喷	直喷印花，新花麻烦出小样	1516950
JQ1519	1	0	花边染色	精彩花边 图片款 2寸宽 大白，染色Pantone 13-0922 TPG--领口，腰节，袖子2处，脚围（一圈）	1516951
JQ1519	1	0	　	　	1516952
JQ1519	2	1			1516953
JQ1519	2	0	　	女式印花长袖连衣裙	1516954
JQ1519	2	0	　	面料：睿航麻棉 砂洗竹节条 8901 LF835 135cm 100%棉 #大白	1516955
JQ1519	2	0	　	花边：精彩花边 图片款 2寸宽 大白，染色Pantone 13-0922 TPG--领口，腰节，袖子2处，脚围（一圈）	1516956
JQ1519	2	0	　	里布：配色棉里布--对应印花中的底色（粉色），大身加里布，袖子不加里布	1516957
JQ1519	2	0	　	1.前幅胸位置--距离止口3寸，每边有缩褶长度2 1/2寸	1516958
JQ1519	2	0	　	2.后中配色3号隐形拉链，长度22寸	1516959
JQ1519	2	0	　	3.前幅内领沿花边测量是5寸，领的底部测量是11寸	1516960
JQ1519	2	0	　	4.领的底部花边到腰节的顶部，距离是6寸	1516961
JQ1519	2	0	　	5.前后幅腰位置缩褶是17寸	1516962
JQ1519	2	0	　	　	1516963
JQ1519	2	0	2025-12-12修改	1.前幅领位置，标记的3处位置减短0.5寸，注意花边请车好，上次样板反馈穿上领位置太空	1516964
JQ1519	2	0	　	　	1516965
JQ1519	3	1			1516966
JQ1519	4	1			1516967
JQ1526	1	1		面料要缩水，顺毛裁。	1548885
JQ1526	1	0	　	无	1548886
JQ1526	1	0	　	　	1548887
JQ1526	2	1			1548888
JQ1526	2	0	　	女式半身裙，旧款号JQ1409	1548889
JQ1526	2	0	　	深蓝的面料：鸿利纺织 90766-3 158cm 388.12g  蓝色胚布洗成颜色C（深蓝）	1548890
JQ1526	2	0	　	浅蓝的面料：鸿利纺织 90766-3 158cm 388.12g 蓝色胚布洗成  A5961041-170的颜色B（浅蓝）	1548891
JQ1526	2	0	　		1548892
JQ1526	2	0		1.前后幅中间裁片，腰带---浅蓝	1548893
JQ1526	2	0	　	2.两侧裁片，耳仔，日字扣7cm，1.5cm扣子---深蓝	1548894
JQ1526	2	0	　	3.后中配色3号隐形拉链，10寸长	1548895
JQ1526	2	0	　	4.耳仔距离侧骨位置是3寸	1548896
JQ1526	2	0	　	5.每边耳仔往下是破开，做双压线，前后幅一样拼接颜色裁片	1548897
JQ1526	2	0	　	　	1548898
JQ1526	2	0	大货	更新了4码的尺寸，请纸样也再次核实	1548899
JQ1526	2	0	　	　	1548900
JQ1526	3	1			1548901
JQ1526	3	0	　	The Chain主唛+定制的数字棉织码标+The Chain正方形吊牌+米色挂绳+定制的棉97.5%COTTON+2.5%SPANDEX洗水唛	1548902
JQ1526	3	0	　	客户定制的白色The Chain包装袋，独立包装，包装袋上贴码标	1548903
JQ1526	3	0	　	　	1548904
JQ1526	3	0	　	　	1548905
JQ1526	4	1			1548906
JQ1530	1	1		面料要重缩水，倒毛裁。	1542647
JQ1530	1	0	压印1	穿上计，前幅左胸前，压印logo--enkaised.（注意有个点）高度0.8英寸，宽度3.5英寸	1542648
JQ1530	1	0	压印2	穿上计，后领居中位置，压印logo--e.（注意有个点），宽度2英寸，高度2英寸	1542649
JQ1530	1	0	　	压印效果，都是凸起来的	1542650
JQ1530	2	1			1542651
JQ1530	2	0	　	女式宽松麂皮绒外套	1542652
JQ1530	2	0	　	本布：双面羊皮绒（仿超纤） BY6768# 幅宽56英寸 #2杏色，#黑色	1542653
JQ1530	2	0		里布：千秋布业 A7168 150cm 哑光仿真丝 #杏色，#黑色（里布颜色对应本布颜色）	1542654
JQ1530	2	0	　	1.前中配一条5号黑色金属拉链，拉链头是定制的Logo，长度是55cm	1542655
JQ1530	2	0	　	2.袖口，下摆配橡筋，无扣子	1542656
JQ1530	2	0	　	3.两侧分别有个口袋，具体参考SKU图	1542657
JQ1530	2	0	　	4.前中拉链位置，是有面料盖住拉链的	1542658
JQ1530	2	0	　	5.后幅领下，有单杆车缝线	1542659
JQ1530	2	0	　	6.后幅袖子位置，有车缝线	1542660
JQ1530	2	0	　	7.配本布颜色车缝线	1542661
JQ1530	2	0	　	样板记得缩水！！	1542662
JQ1530	2	0	　	　	1542663
JQ1530	2	0	大货	控制好缩水！！最后成品的尺寸不能比尺寸表短！误差在1-3cm客户对尺寸要求严格，宁可长点	1542664
JQ1530	2	0	　	主唛车两边的止口位置	1542665
JQ1530	2	0	　	注意钢印效果都是要立体的，跟裤子上的效果一样，外套产前版前幅钢印没做好！	1542666
JQ1530	2	0	　	　	1542667
JQ1530	3	1			1542668
JQ1530	3	0	　	主唛+定制的配套颜色白底码标+洗水唛+吊牌（\t 主唛车两边的止口位置）	1542669
JQ1530	3	0	　	包装袋上贴码标，无其他贴纸，独立包装	1542670
JQ1530	3	0	　	洗水唛在等客户确认，尽快更新	1542671
JQ1530	3	0	　	　	1542672
JQ1530	4	1			1542673
JQ1531	1	1		面料要缩水，倒毛裁。	1542592
JQ1531	1	0	压印1	穿上计，前幅右口袋位置，压印logoenkaised.（注意有个点），高度0.8英寸，宽度3.5英寸	1542593
JQ1531	1	0	压印2	穿上计，后幅右侧有个袋盖，靠近右侧车缝线位置，压印logo--e.（注意有个点），宽度2cm，高度2cm	1542594
JQ1531	1	0	　	压印效果，都是凸起来的	1542595
JQ1531	2	1			1542596
JQ1531	2	0	　	女式阔腿麂皮绒长裤	1542597
JQ1531	2	0	　	面料：双面羊皮绒（仿超纤） BY6768# 幅宽56英寸 #2杏色,#黑色	1542598
JQ1531	2	0	　		1542599
JQ1531	2	0	　	1.高腰阔腿裤，后幅腰带是松紧腰带	1542600
JQ1531	2	0	　	2.两侧插袋	1542601
JQ1531	2	0	　	3.穿上计，后幅右侧一个口袋，有袋盖（注意后幅只有一个口袋）	1542602
JQ1531	2	0	　	4.前浪配有一个钩扣，一条拉链，加门襟	1542603
JQ1531	2	0	　	5.后幅腰节往下，两侧各一道省位	1542604
JQ1531	2	0	　	6.配本布颜色车缝线	1542605
JQ1531	2	0	　	7.前幅勾扣银色，加黑色拉链，拉链头是定制logo的，跟JQ1530一样	1542606
JQ1531	2	0	　	样板记得缩水！！！	1542607
JQ1531	2	0	　	　	1542608
JQ1531	2	0	大货	裤长修改	1542609
JQ1531	2	0	　	XS码42寸，S码42 1/2寸，M码43寸，L码43 1/2，XL码44寸	1542610
JQ1531	2	0	　	控制好缩水！！最后成品的尺寸不能比尺寸表短！误差在1-3cm客户对尺寸要求严格，宁可长点	1542611
JQ1531	2	0	　	主唛车两边的止口位置	1542612
JQ1531	2	0	　	注意钢印效果都是要立体的，跟裤子上的效果一样！	1542613
JQ1531	3	1			1542614
JQ1531	3	0	　	主唛+定制的配套颜色白底码标+洗水唛+吊牌（ 主唛车两边的止口位置）	1542615
JQ1531	3	0	　	包装袋上贴码标，无其他贴纸，独立包装	1542616
JQ1531	3	0	　	洗水唛在等客户确认，尽快更新	1542617
JQ1531	3	0	　	　	1542618
JQ1531	4	1			1542619
JQ1534S	1	1			1551338
JQ1534S	1	0	　	直喷	1551339
JQ1534S	1	0	　	　	1551340
JQ1534S	2	1			1551341
JQ1534S	2	0	　	女式长袖直喷上衣，原款号JQ1534系统卡住了用不了	1551342
JQ1534S	2	0	　	面料：濠泰纺织 18204 薄款斜纹洗水 100棉 110g 158cm #1大白 　\t	1551343
JQ1534S	2	0	　	花边：精采花边(1cm)染色对应印花布的底色	1551344
JQ1534S	2	0	　	　	1551345
JQ1534S	2	0	　	1.前后幅担干位置是在肩高点往下5寸位置，长度是12 1/2寸 　\t 　\t　\t	1551346
JQ1534S	2	0	　	2.袖口的橡筋高1/4寸	1551347
JQ1534S	2	0	　	3.上半截位置，是用印花布做双层 	1551348
JQ1534S	2	0	　	4.前后幅的担干都拼接花边，是在担干的上方	1551349
JQ1534S	2	0	　	　	1551350
JQ1534S	2	0	　	　	1551351
JQ1534S	3	1			1551352
JQ1534S	3	0	　	The Chain主唛+定制的数字棉织码标+The Chain正方形吊牌+米色挂绳+定制的棉100%COTTON洗水唛	1551353
JQ1534S	3	0	　	客户定制的白色The Chain包装袋，独立包装，包装袋上贴码标	1551354
JQ1534S	3	0	　	　	1551355
JQ1534S	3	0	　	　	1551356
JQ1534S	4	1			1551357
JQ1552	1	1			1522442
JQ1552	1	0	花边染色1	上半截花边（小）：精彩 3cm--染色对应本布颜色	1522443
JQ1552	1	0	花边染色2	下半截花边（大）：精彩 6cm--染色对应本布颜色	1522444
JQ1552	1	0	　	　	1522445
JQ1552	2	1			1522446
JQ1552	2	0	　	女式短袖连衣裙	1522447
JQ1552	2	0	　	本布：睿航麻棉 L731 A6847 140cm 110g 30亚麻70棉 #2杏色	1522448
JQ1552	2	0	　	上半截花边（小）：精彩 3cm--染色对应本布颜色	1522449
JQ1552	2	0	　	下半截花边（大）：精彩 6cm--染色对应本布颜色	1522450
JQ1552	2	0	　	里布：配色棉里布，大身（包括下半身的半身裙）需要加里布，袖子不加里布	1522451
JQ1552	2	0	　		1522452
JQ1552	2	0	　	1.前幅6颗本布包扣	1522453
JQ1552	2	0	　	2.上半截的前后幅各2条花边（拼接），麻烦尽可能的对花（对称）	1522454
JQ1552	2	0	　	3.下半截靠近脚围位置，拼接大花边	1522455
JQ1552	2	0	　	4.在前幅两花边的侧边，本布做1条绑带	1522456
JQ1552	2	0	　	　	1522457
JQ1552	2	0	2026-01-04修改	1.做夹圈，19 1/2寸	1522458
JQ1552	2	0	　	2.裙长肩高点到下摆，长度改到32 1/2寸	1522459
JQ1552	2	0	　	3.胸围改到36寸	1522460
JQ1552	2	0	　	4.腰围改到32寸	1522461
JQ1552	2	0	　	5.下半截的半身裙改成A字型，半身裙的顶部每边减少4寸，从而做到A字	1522462
JQ1552	2	0	　	6.肩宽改到14 1/2寸	1522463
JQ1552	2	0	　	7.袖长改到12寸，从肩顶的缩褶开始测量到袖口	1522464
JQ1552	2	0	　	8.大身（包括下半身的半身裙）需要加里布，袖子不加里布	1522465
JQ1552	3	1			1522466
JQ1552	4	1			1522467
JQ1552D	1	1			1568972
JQ1552D	1	0	花边染色1	上半截花边（小）：精彩 3cm--染色对应本布颜色	1568973
JQ1552D	1	0	花边染色2	下半截花边（大）：精彩 6cm--染色对应本布颜色	1568974
JQ1552D	1	0	　	　	1568975
JQ1552D	2	1			1568976
JQ1552D	2	0	　	女式短袖连衣裙，原款号JQ1552	1568977
JQ1552D	2	0	　	本布：睿航麻棉 L731 A6847 140cm 110g 30亚麻70棉 #2杏色	1568978
JQ1552D	2	0	　	上半截花边（小）：精彩 3cm--染色对应本布颜色	1568979
JQ1552D	2	0	　	下半截花边（大）：精彩 6cm--染色对应本布颜色	1568980
JQ1552D	2	0	　	里布：配色棉里布，大身（包括下半身的半身裙）需要加里布，袖子不加里布	1568981
JQ1552D	2	0	　		1568982
JQ1552D	2	0	　	1.前幅6颗本布包扣，订死不能开	1568983
JQ1552D	2	0	　	2.上半截的前后幅各2条花边（拼接），麻烦尽可能的对花（对称）	1568984
JQ1552D	2	0	　	3.下半截靠近脚围位置，拼接大花边	1568985
JQ1552D	2	0	　	4.在前幅两花边的侧边，本布做1条绑带	1568986
JQ1552D	2	0	　	　	1568987
JQ1552D	2	0	大货	肩宽，下半截长度，裙长，前中长，后中长有修改，麻烦先更新尺寸表，等客户核实！	1568988
JQ1552D	2	0	　	　	1568989
JQ1552D	2	0	　	　	1568990
JQ1552D	3	1			1568991
