24750	2026099	3	0	主唛	<img src="/Public/images/thumb/2026-03-02/small_69a5017579013.png" alt="">	3127
24750	2026099	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-02/small_69a5017d76f43.jpg" alt="">	3128
24750	2026099	3	0	吊牌	<img src="/Public/images/thumb/2026-03-02/small_69a5018585101.jpg" alt="">	3129
24750	2026099	3	0	包装袋	<img src="/Public/images/thumb/2026-03-02/small_69a50187b3b13.jpg" alt="">	3130
24750	2026099	3	0	包装方式	<span style="color: rgb(0, 0, 0); font-family: &quot;Noto Sans SC&quot;; font-size: 15px; background-color: rgb(255, 255, 255);">车客户主唛+码标+洗水唛+吊牌，客供包装袋，包装袋上贴码标，货好通知（需分批发货）</span>	3131
24750	2026099	4	1			1873
24750	2026099	4	0		女士针织绣花T恤，美国客户，做新颜色M码各一件，请注意！！	1874
24750	2026099	4	0	　	单层无里布；注意领口/袖口/脚口做法	1875
24754	2026103	1	1		公差控制在+--0.5英寸。缩水率不超过2%-3%。	1945
24754	2026103	1	0	前幅-丝网印	居中领下7cm，logo宽4cm，高按比例调整。	1946
24754	2026103	1	0	后幅-丝网印	按图片位置紧靠车缝线，居中领下7cm。印刷尺寸：高：61cm。	1947
24754	2026103	1	0	　	　	1948
24754	2026103	1	0	修改部分！！！	　	1949
24754	2026103	1	0	前幅-丝网印	居中领下3.5英寸！logo宽3cm，高按比例调整。颜色：哑光黑！用水浆丝网达到哑光效果	1950
24754	2026103	1	0	　	后幅位置不变，新logo图。高61cm，宽大概在38cm左右。不要改变logo比例！！！按效果图印刷。	1951
24754	2026103	1	0	　		1952
24754	2026103	2	1			1953
24754	2026103	2	0	巨丰布业	品名：洗后原创棉。 成分：100%棉。 克重：270g（洗前）293g（洗后）。编号：B1781 色号：3号色 牙白	1954
24754	2026103	2	0	　	配套螺纹	1955
24754	2026103	2	0	　	　	1956
24754	2026103	2	0	　	　	1957
24754	2026103	3	0	包装方式	本厂免费码唛、洗水唛和包装袋	1960
24754	2026103	4	1			1959
24761	2026110	1	1			2010
24761	2026110	1	0	领下加烫唛有修改	logo位置：领下1cm；logo大小：宽6cm，logo是白色	2011
24761	2026110	1	0	前幅口袋做双层口袋	详情参考图片	2012
24761	2026110	1	0	　	　	2013
24761	2026110	2	1			2014
24761	2026110	2	0	面料	巨鑫布业  4级双面单磨  03411#  1号黑色	2015
24761	2026110	2	0	　	　	2016
24761	2026110	3	0	主唛	无主唛，是烫唛	2025
24761	2026110	3	0	洗水唛	默认洗水唛；成分：260GSM，80%Polyester，20%Spandex	2026
24761	2026110	3	0	吊牌	无	2027
24761	2026110	3	0	包装袋	普通透明胶袋	2028
24761	2026110	3	0	包装方式	1 英寸织唛，位置如图（前幅口袋左上角；右边袖子）\n　	2029
24761	2026110	4	1			2024
24763	2026112	1	1			2030
24763	2026112	1	0	裤头左边加烫唛	logo位置：领下1cm；logo大小：宽6cm	2031
24763	2026112	1	0	修改	以上所有尺寸都有修改，	2032
24763	2026112	1	0	　	　	2033
24763	2026112	2	1			2034
24763	2026112	2	0	面料	巨鑫布业  4级双面单磨  03411#  7号红色	2035
24763	2026112	2	0	加口袋	前幅两个，后幅两个，侧边两个	2036
24763	2026112	2	0	　	　	2037
24763	2026112	3	0	主唛	无主唛，后服有烫唛	2061
24763	2026112	3	0	洗水唛	默认洗水唛；成分：260GSM，80%Polyester，20%Spandex	2062
24763	2026112	3	0	吊牌	无	2063
24763	2026112	3	0	包装袋	普通透明胶袋	2064
24763	2026112	3	0	包装方式	1 英寸织唛，位置如图(左右侧边口袋都加，后幅右口袋右上角)\n　	2065
24763	2026112	4	1			2045
24766	2026115	1	1			2066
24766	2026115	1	0	　	无	2067
24766	2026115	2	1			2068
24766	2026115	2	0	2025-10-09	永恒拉链3号隐形拉链	2069
24766	2026115	2	0	　	GCC NO.267蓝色 18寸	2070
24766	2026115	2	0	　		2071
24766	2026115	2	0	　		2072
24766	2026115	3	0	包装方式	无	2718
24766	2026115	4	1			2074
24770	2026119	1	1			2099
24770	2026119	1	0	前幅-0.5mm硅胶印	肩高点下居中16cm。logo宽7.5cm,高按比例调整。颜色：白色。内容：boxing dept 。哑光硅胶 - 平版	2100
24770	2026119	1	0	后幅-0.5mm硅胶印	 居中领下3cm。logo宽6cm,高按比例。颜色：白色。内容:X标志。哑光硅胶 - 平版	2101
24770	2026119	1	0	　	　	2102
24770	2026119	1	0	修改！！！	　	2103
24770	2026119	1	0	前幅-0.5mm硅胶印	肩高点下居中19.5cm。logo宽7.5cm,高按比例调整。颜色：白色。内容：boxing dept 。哑光硅胶 - 平版	2104
24770	2026119	1	0	　	领口加宽3cm！！！其他不变	2105
24770	2026119	1	0	　	　	2106
24770	2026119	2	1			2107
24770	2026119	2	0	华夏针织	品名：32支秘鲁棉。幅宽：180cm包边。克重：230g。成分：约棉94.5%，氨纶5.5%。  色号：182号，无尘撞白活性黑。	2108
24770	2026119	2	0	　	1x1罗纹衣领。双针车缝（袖口和下摆）。加固肩缝。	2109
24770	2026119	2	0	　	酶洗处理 预缩水处理	2110
24770	2026119	2	0	　	　	2111
24770	2026119	3	1			2112
24770	2026119	4	1			2113
24772	2026121	1	1			2129
24772	2026121	1	0	前幅-0.3mm硅胶印	肩高点下18cm，距离中线6cm。logo宽7.5cm,高按比例调整。颜色：黑色！！！内容：boxing dept 。哑光硅胶 - 平版	2130
24772	2026121	1	0	　	　	2131
24772	2026121	1	0	修改！！！	　	2132
24772	2026121	1	0	纸样	袖长加长5cm，衣长加长5cm。	2133
24772	2026121	1	0	辅料	抽绳要更有质感的，深黑色，哑光黑色金属头。1cm粗。实心棉。	2134
24772	2026121	1	0	　	　	2135
24772	2026121	2	1			2136
24772	2026121	2	0	盈晟针织	货号：1966# 品名：潮牌大卫衣 幅宽：190cm 克重：460g加绒。 颜色：110号活性黑。	2137
24772	2026121	2	0	　	加固袋鼠口袋——2x2 加厚罗纹（含弹性纤维，便于恢复原状） 受力点双缝线加固；肩线双压线；打鸡眼	2138
24772	2026121	2	0	　	优质粗抽绳（1.0-1.2 厘米粗）——密织棉 实心（非中空）——哑光黑色金属绳头（密封）	2139
24772	2026121	2	0	　	双层抓绒+轻薄衬里	2140
24772	2026121	2	0	　		2141
24772	2026121	3	1			2142
24772	2026121	4	1			2143
24773	2026122	1	1		蜡布面料不要缩水，照样板裁。	2145
24773	2026122	2	1			2146
24773	2026122	2	0	面料	黄色-荣威特	2147
24773	2026122	2	0	里布	主身加黑色斜纹里，袖子不加	2148
24773	2026122	2	0	辅料	后中加金色金属拉链	2149
24773	2026122	3	0	主唛	<img src="/Public/images/thumb/2026-03-02/small_69a55ac013c0c.png" alt="">	4145
24773	2026122	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-02/small_69a55ac25882e.jpg" alt="">	4146
24773	2026122	3	0	吊牌	<img src="/Public/images/thumb/2026-03-02/small_69a55ac53a08c.jpg" alt="">	4147
24773	2026122	3	0	包装袋	<img src="/Public/images/thumb/2026-03-02/small_69a55ac9e9361.jpg" alt="">	4148
24773	2026122	3	0	包装贴纸	<img src="/Public/images/thumb/2026-03-02/small_69a55ad655ba5.jpg" alt="">\n吊粒	4149
24773	2026122	3	0	包装方式	<span style="color: rgb(0, 0, 0); font-family: &quot;Noto Sans SC&quot;; font-size: 15px; background-color: rgb(255, 255, 255);">车商标+黑色码标+洗水唛+双吊牌，单独包装-客供包装袋，包装袋上贴码标</span>	4150
24773	2026122	4	1			2151
24773	2026122	4	0		女士蜡布连衣裙，美国客户，翻单，按上批大货做	2152
24773	2026122	4	0	　	主身加里布，两边袖子不加；两边加口袋	2153
24773	2026122	4	0	　	腰下前后幅各加一层不规则荷叶，荷叶的边需要打密边，请注意！！	2154
24773	2026122	4	0	　	车商标+黑色码标+洗水唛+双吊牌，单独包装-客供包装袋，包装袋上贴码标	2155
24774	2026123	1	1		蜡布不要缩水	2184
24774	2026123	2	1		全件止口按纸样大小车缝，并严格按照尺寸表生产，所有工艺按样衣、纸样、工艺单、板卡四者结合	2185
24774	2026123	2	0	　	\t所有工艺按样衣、纸样、工艺单、工序表四者结合，如四者不相符合，请及时与相关部门沟通！	2186
24774	2026123	2	0	　	统一用9号针。明线1英寸12针、锁边1英寸13针，线色跟面料颜色一致，锁边线跟面线一样	2187
24774	2026123	2	0	　	主唛：车于后腰中，洗水唛车左侧骨腰下上5寸。	2188
24774	2026123	2	0	　	腰头改成丈根，不用打揽.	2189
24774	2026123	2	0	　	　	2190
24774	2026123	3	1		里外线头清剪干净，以双指甲不可以夹起为标准	2191
24774	2026123	3	0	　	hongyuamy主唛+洗水唛+挂牌+贴纸	2192
24774	2026123	3	0	　	件线头清剪干净，线头长度不超过0.2公分，活线头毛须也要清理干净	2193
24774	2026123	3	0	　	纸贴贴于胶袋于，吊牌挂在主唛上	2194
24774	2026123	3	0	　	用适合大小的拉链胶袋	2195
24774	2026123	3	0	　	放普通拷呗纸.不要干燥剂	2196
24774	2026123	3	0	　	尾部完成后将成品交于仓管入库	2197
24774	2026123	3	0	　	　	2198
24776	2026125	1	1			2267
24776	2026125	1	0	　	商标：SHENBOLEN主唛+洗水唛 　	2268
24776	2026125	1	0	　	主唛车后中左边，洗水唛车穿起左侧脚边上来5寸 	2269
24776	2026125	1	0	　	后中有隐形拉链， 　 两侧有口袋，	2270
24776	2026125	1	0	　	　	2271
24776	2026125	2	1			2272
24776	2026125	3	0	主唛	<img src="/Public/images/thumb/2026-03-04/small_69a7813011015.png" alt="">	3216
24776	2026125	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-04/small_69a7813855c37.png" alt="">	3217
24776	2026125	3	0	吊牌	<img src="/Public/images/thumb/2026-03-04/small_69a7813c5d132.png" alt="">	3218
24776	2026125	3	0	包装袋	普通拉链袋	3219
24776	2026125	3	0	包装方式	成衣平烫，各部位熨烫平服，不可有反亮、发黄、水印、死痕等现象。\n里外线头清剪干净，污渍清理干净. \n按制单尺寸，误差不得超过制单标准 \n shenbolen主唛+洗水唛+挂牌+贴纸\n 不要干燥剂 　 拉链袋包装,贴上相对应的帖子 \n单色5件一捆打中包 　 尾部完成后将成品交于仓管入库\n　	3220
24776	2026125	4	1			2281
24778	2026127	1	1			2293
24778	2026127	1	0	胸口3D袖	蓝黄色小狗logo，logo尺寸：10CM宽*9CM高，距离肩高点下15CM	2294
24778	2026127	1	0	口袋平绣	黄色logo，logo尺寸：14CM宽*3.5CM高，距离口袋边0.5-1CM，logo需与口袋边水平位置对齐，不要歪	2295
24778	2026127	1	0	后背平绣	蓝黄色大logo，logo尺寸：35CM宽*28.7CM高，logo距离肩高点下15CM，logo左右居中	2296
24778	2026127	1	0	穿起计-右袖口平绣	黑色logo-SISTERLY incorporated，logo尺寸：12CM宽，高度同比例调节，logo距离袖口上2CM，logo在袖中线位置，绣线颜色同面布色	2297
24778	2026127	1	0	穿起计-右袖臂3D绣	蓝黄色logo-1922，logo尺寸：12CM宽*4CM高，logo距离肩低点下18CM，logo在袖中线位置	2298
24778	2026127	1	0	穿起计-左袖臂3D绣	蓝黄色logo-ETP，logo尺寸：4CM宽*12CM高，logo距离肩低点下18CM，logo在袖中线位置	2299
24778	2026127	1	0	里布印花	黑底粉字，Pretty，佳信印过大货	2300
24778	2026127	2	1			2301
24778	2026127	2	0	面料	东莞成丰达人造革有限公司，3981编号，黑色	2302
24778	2026127	2	0	里布	白色仿真丝色丁里，数码印花，黑底粉字	2303
24778	2026127	2	0	撞布	领口/袖口/脚口加黑色2*2罗纹	2304
24778	2026127	2	0	辅料	前幅加7颗1.5CM黑色四合扣	2305
24778	2026127	3	0	主唛	<img src="/Public/images/thumb/2026-03-03/small_69a67b182c699.png" alt="">	5821
24778	2026127	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-03/small_69a67b1cad4fc.jpg" alt="">	5822
24778	2026127	3	0	吊牌	<img src="/Public/images/thumb/2026-03-03/small_69a67b202c720.jpg" alt="">	5823
24778	2026127	3	0	包装袋	<img src="/Public/images/thumb/2026-03-03/small_69a67b22b8441.jpg" alt="">	5824
24778	2026127	3	0	包装方式	<span style="color: rgb(0, 0, 0); font-family: &quot;Noto Sans SC&quot;; font-size: 15px; background-color: rgb(255, 255, 255);">车主唛+码标+洗水唛+吊牌，单独包装（客供包装袋），包装袋上贴码标，货好通知</span>	5825
24778	2026127	4	1			2307
24778	2026127	4	0	　	女士黑色皮革外套，美国客户，新绣花logo，与XH3046J可一起裁，绣裁片确认logo做产前版M码一件，批复后直接绣大货生产	2308
24778	2026127	4	0	　	加印花色丁全里；两侧边加双唇口袋	2309
24778	2026127	4	0	　	车主唛+码标+洗水唛+吊牌，单独包装，包装袋上贴码标，货好通知（包装袋需定做，待确认）	2310
24779	2026128	1	1			2321
24779	2026128	2	1			2322
24779	2026128	2	0	面料	鸿利纺织HL18512AA，幅宽158CM，200克重， 100%天丝，黑色洗后	2323
24779	2026128	2	0	辅料	腰节/脚口加橡筋	2324
24779	2026128	3	0	主唛	<img src="/Public/images/thumb/2026-03-03/small_69a67e59642cc.jpg" alt="">	2329
24779	2026128	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-03/small_69a67e5ba717c.jpg" alt="">	2330
24779	2026128	4	1			2326
24779	2026128	4	0	修改意见	女士宽松天丝牛仔裤，美国客户，客户反馈头版不够宽松不够大，做修改版M码一件，膝围头版28英寸加大改做40英寸，坐围/大腿围相应调整，请注意！！！	2327
24779	2026128	4	0	　	单层无里布；两侧边加口袋；裤子需要非常宽松阔腿，请注意！！	2328
24780	2026129	1	1			2331
24780	2026129	1	0	　	腰节部分需打揽	2332
24780	2026129	2	1			2333
24780	2026129	2	0	面料	鸿利纺织HL18512AA，幅宽158CM，200克重， 100%天丝，黑色洗后	2334
24780	2026129	2	0	辅料	袖口加橡筋	2335
24780	2026129	3	0	主唛	<img src="/Public/images/thumb/2026-03-03/small_69a680e875484.jpg" alt="">	2341
24780	2026129	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-03/small_69a680ea4fa14.jpg" alt="">	2342
24780	2026129	4	1			2337
24780	2026129	4	0	　	女士牛仔上衣，与XH3151K为套装，美国客户，做头版M码一件，客户胸围39/腰围30英寸供参考，尺寸可自行调节	2338
24780	2026129	4	0	　	单层无里布；袖子需要加里布的话可用本布做双层	2339
24780	2026129	4	0	　	后中领口开叉，用本布拉捆条做抽绳绑带	2340
24781	2026130	1	1			2343
24781	2026130	1	0	平绣	穿起计，前幅胸口处需绣花，logo距离领下7CM，尺寸宽6CM，高度同比例调节	2344
24781	2026130	2	1			2345
24781	2026130	2	0	面料	21支 2X2棉螺纹， 100%棉，大白色	2346
24781	2026130	3	0	主唛	<img src="/Public/images/thumb/2026-03-03/small_69a683dbcef0e.jpg" alt="">	2351
24781	2026130	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-03/small_69a683dde25dc.jpg" alt="">	2352
24781	2026130	4	1			2348
24781	2026130	4	0	　	女士针织罗纹背心，美国客户，做头版M码1件，尺寸可自行调节	2349
24781	2026130	4	0	　	单层无里布	2350
24782	2026131	1	1		网布面料要印花，蜡布要统一尖尖向上，注意面料色差。	2353
24782	2026131	1	0	　	上节网布需数码印花（同下节的蜡布图案），先出小样批色	2354
24782	2026131	2	1			2355
24782	2026131	2	0	上节面料	德盈针织40D加密，白色，需数码印花	2356
24782	2026131	2	0	上节里布	配色针织里布	2357
24782	2026131	2	0	下节面料	华胜蜡布	2358
24782	2026131	2	0	辅料	后中加5#隐形拉链	2359
24782	2026131	2	0	工艺要求	领子，夹圈，腰要拿透明带1/4.	2360
24782	2026131	2	0	　	肩缩褶完成尺寸3寸.后中上5号隐形拉链，上节套里布，领子，夹圈压边线。	2361
24782	2026131	2	0	　	下节蜡布合缝3条，下脚卷边2分。	2362
24782	2026131	2	0	　	主唛订在左边里布领下半寸，洗水唛下脚上5寸。	2363
24782	2026131	2	0	　	　	2364
24782	2026131	3	0	主唛	<img src="/Public/images/thumb/2026-03-03/small_69a6868d93042.jpg" alt="">	6348
24782	2026131	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-03/small_69a6868f5b6c8.jpg" alt="">	6349
24782	2026131	3	0	包装方式	<span style="color: rgb(0, 0, 0); font-family: &quot;Noto Sans SC&quot;; font-size: 15px; background-color: rgb(255, 255, 255);">车主唛+码标+洗水唛，无吊牌，单独包装，包装袋上贴码标，货好通知，部分数量需单独装，余下的用大麻袋装即可</span>	6350
24782	2026131	4	1			2366
24782	2026131	4	0	修改意见	女士印花连衣裙，美国客户，款式翻单，用新花型做大货；胸围/腰围/衣长/肩宽有修改，请注意调整；布料弹力很大，尺寸尽量不要比制单尺寸大！！！	2367
24782	2026131	4	0	　	上节印花网布（加配色里布）+下节蜡布（下节不加里布），请注意！！	2368
24782	2026131	4	0	　	下节蜡布部分要比较蓬，缩折效果要好	2369
24782	2026131	4	0	　	车主唛+码标+洗水唛，无吊牌，单独包装，包装袋上贴码标，货好通知，部分数量需单独装，余下的用大麻袋装即可	2370
24783	2026132	1	1			2380
24783	2026132	1	0	烫画1	\t 1.穿上计，前幅胸前烫画logo（肩高点往下17cm），宽度30cm，高度按比例调整，印花颜色跟文档	2381
24783	2026132	1	0	烫画2	2.穿上计，后幅烫画logo（肩高点往下13cm），宽度30cm，高度按比例调整，印花颜色跟文档	2382
24783	2026132	2	1			2383
24783	2026132	2	0	　	男式短袖，帝琦AR002成品短袖，成本35/件 　	2384
24783	2026132	2	0	　	S码=1码，M码=2码，L码=3码，XL码=4码	2385
24783	2026132	2	0	　		2386
24783	2026132	2	0	烫画1	1.穿上计，前幅胸前烫画logo（肩高点往下17cm），宽度30cm，高度按比例调整，印花颜色跟文档	2387
24783	2026132	2	0	烫画2	2.穿上计，后幅烫画logo（肩高点往下13cm），宽度30cm，高度按比例调整，印花颜色跟文档	2388
24783	2026132	2	0	　	穿上计，右下脚需要车一个商标2x3cm的（库存有两个尺寸，请注意正反面，ixiz是正面）注意车缝问题	2389
24783	2026132	2	0	　	　	2390
24783	2026132	3	0	主唛	<img src="/Public/images/thumb/2026-03-03/small_69a68fb1d24a5.jpg" alt="">	2438
24783	2026132	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-03/small_69a68fb9efe88.jpg" alt="">	2439
24783	2026132	3	0	吊牌	<img src="/Public/images/thumb/2026-03-03/small_69a68fbea4594.jpg" alt="">	2440
24783	2026132	3	0	包装袋	<img src="/Public/images/thumb/2026-03-03/small_69a68fc50d91b.jpg" alt="">	2441
24783	2026132	3	0	包装方式	<br>	2442
24783	2026132	4	1			2393
24784	2026133	1	1			2409
24784	2026133	1	0	烫画1	\t 1.穿上计，前幅胸前烫画logo（肩高点往下17cm），宽度30cm，高度按比例调整，印花颜色跟文档	2410
24784	2026133	1	0	烫画2	2.穿上计，后幅烫画logo（肩高点往下13cm），宽度30cm，高度按比例调整，印花颜色跟文档	2411
24784	2026133	2	1			2412
24784	2026133	2	0	　	男式短袖，帝琦AR002成品短袖，成本35/件 　	2413
24784	2026133	2	0	　	S码=1码，M码=2码，L码=3码，XL码=4码	2414
24784	2026133	2	0	　		2415
24784	2026133	2	0	烫画1	1.穿上计，前幅胸前烫画logo（肩高点往下17cm），宽度30cm，高度按比例调整，印花颜色跟文档	2416
24784	2026133	2	0	烫画2	2.穿上计，后幅烫画logo（肩高点往下13cm），宽度30cm，高度按比例调整，印花颜色跟文档	2417
24784	2026133	2	0	　	穿上计，右下脚需要车一个商标2x3cm的（库存有两个尺寸，请注意正反面，ixiz是正面）注意车缝问题	2418
24784	2026133	2	0	　	　	2419
24784	2026133	3	0	主唛	<img src="/Public/images/thumb/2026-03-03/small_69a6925479082.jpg" alt="">	2433
24784	2026133	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-03/small_69a69258e3418.jpg" alt="">	2434
24784	2026133	3	0	吊牌	<img src="/Public/images/thumb/2026-03-03/small_69a6925c4b226.jpg" alt="">	2435
24784	2026133	3	0	包装袋	<img src="/Public/images/thumb/2026-03-03/small_69a692630a3b8.jpg" alt="">	2436
24784	2026133	3	0	包装方式	主唛ixiz+码标（横向车）+定制洗水唛+吊牌，无贴纸，用库存的拉链袋子（尺寸是33x35cm），独立包装	2437
24784	2026133	4	1			2422
24785	2026134	1	1			2448
24785	2026134	1	0	绣花章仔	根据logo和参考图绣。尺寸：宽10cm	2449
24785	2026134	2	1			2450
24785	2026134	2	0	主面料	港泰纺织。品名：G583#奥粒绒。颜色：#5	2451
24785	2026134	2	0	贴布A	港泰纺织。品名：G583#奥粒绒。颜色：#20。位置：袖子	2452
24785	2026134	2	0	贴布B	港泰纺织。品名：G583#奥粒绒。颜色：#19。肩膀	2453
24785	2026134	2	0	棉衬里	颜色：配主布颜色#5	2454
24785	2026134	2	0	包边	位置：帽子+袖口+下摆需要包边。颜色：配袖子的颜色#20	2455
24785	2026134	2	0	拉链	位置：前中+两个口袋。颜色：配袖子的颜色#20	2456
24785	2026134	3	1			2457
24785	2026134	4	1			2458
24786	2026135	1	1			2459
24786	2026135	1	0	前幅领下小logo丝网印	logo宽4cm，高度根据宽度调节，领下居中2cm。黑色	2460
24786	2026135	1	0	前幅领下大logo丝网印	logo宽15cm，高度根据宽度调节，领下居中12cm。黑色	2461
24786	2026135	1	0	后幅绒面发泡	logo宽19cm，高度根据宽度调节，领下居中7cm，蓝色，潘通色号 5445C	2462
24786	2026135	1	0	两朵花刺绣	前幅领口，宽2.1cm，高度根据宽度调节。后幅	2463
24786	2026135	2	1			2464
24786	2026135	2	0	主面料	新鹏宇针织，61032#天丝莱塞尔平纹，幅宽185cm，克重210或者200都可以。11号黄色拼22号蓝色	2465
24786	2026135	2	0	辅料	潮新布行，1103#网眼布，幅宽183cm，克重180，54号白色	2466
24786	2026135	3	1			2467
24786	2026135	4	1			2468
24787	2026136	1	1			2469
24787	2026136	1	0	前幅 软硅胶印	领下居中下来 6cm，宽14cm，高按比例调整，logo颜色按照潘通色号#2B2B2B )，使用软硅胶印	2470
24787	2026136	1	0	　	　	2471
24787	2026136	1	0	　	品力8809 花灰色 38元 M	2472
24787	2026136	2	1			2473
24787	2026136	3	1			2474
24787	2026136	4	1			2475
24788	2026137	1	1			2476
24788	2026137	1	0	前幅 软硅胶印	领下居中下来 6cm，宽14cm，高按比例调整，logo颜色按照潘通色号#F2EFEA，使用软硅胶印	2477
24788	2026137	1	0	　	　	2478
24788	2026137	1	0	　	1688 洗水黑 70元 M	2479
24788	2026137	2	1			2480
24788	2026137	3	1			2481
24788	2026137	4	1			2482
24790	2026139	3	0	主唛	无	2518
24790	2026139	3	0	洗水唛	<img src="/Public/images/thumb/2026-02-27/small_69a0faf34ee28.png" alt="">\n面100%涤纶，里100%涤纶	2519
24790	2026139	3	0	吊牌	无	2520
24790	2026139	3	0	包装袋	普通透明拉链袋	2521
24790	2026139	3	0	包装贴纸	<img src="/Public/images/thumb/2026-02-27/small_69a0fb0828e8a.png" alt="">\n一个大帖子，一个小贴纸	2522
24790	2026139	3	0	包装方式	大货只需要有洗标就可以了，洗标，打上码数，不用另外的码标\n洗标内容：码数，成分，洗涤方式，中国制造\n 普通拉链胶袋\n　	2523
24790	2026139	3	0	外箱/箱唛	无	2524
24791	2026140	1	1		面料要重缩水，倒毛裁。	2541
24791	2026140	1	0	定位绣花1	前幅门筒+靠近下脚位置，距离肩高点距离3/4寸位置开始，跟产前版的8码一样，大货请注意止口问题！	2542
24791	2026140	1	0	定位绣花2	两侧插袋（绣花高度是3/4寸）	2543
24791	2026140	1	0	定位绣花3	后幅一片裁片（后领往下4 1/2寸开始绣花，宽5寸，高14 1/2寸）	2544
24791	2026140	1	0	定位绣花4	袖子（肩线往下4 1/2寸开始绣花，宽3 1/2寸，高10寸，靠近袖口绣花高度是1 1/2寸）	2545
24791	2026140	1	0	　		2546
24791	2026140	1	0	绣花颜色	棕色--Pantone 19-1241TPXTortoise Shell，编号8746线	2547
24791	2026140	1	0	　	米黄--Pantone 13-0815TCX Banana Crepe，编号8711线	2548
24791	2026140	1	0	　	绿色--Pantone 16-0545TCXSplit Pea，编号9237线	2549
24791	2026140	1	0	　	褐色--Pantone 16-0847 TCX Olive Oil，编号9186线	2550
24791	2026140	1	0	　		2551
24791	2026140	2	1			2552
24791	2026140	2	0	　	女式绣花外套，JQ1152的加长版	2553
24791	2026140	2	0		面料：马业纺织 14W双股内销 145cm 97棉3氨纶 #A85绿色	2554
24791	2026140	2	0	　	拼接毛毛：滩羊毛-088 幅宽180cm #6黄卡其	2555
24791	2026140	2	0	　	里布：配色棉里布--对应#A85绿色，不需要间棉	2556
24791	2026140	2	0	　	1.前幅门筒+靠近下脚位置--具体尺寸见图测量	2557
24791	2026140	2	0	　	2.两侧插袋（绣花高度是3/4寸）	2558
24791	2026140	2	0	　	3.后幅一片裁片（后领往下4 1/2寸开始绣花，宽5寸，高14 1/2寸）	2559
24791	2026140	2	0	　	4.袖子（肩线往下4 1/2寸开始绣花，宽3 1/2寸，高10寸，靠近袖口绣花高度是1 1/2寸）	2560
24791	2026140	2	0		5.肩位置加肩垫，前幅配色勾扣，跟JQ1152一样	2561
24791	2026140	2	0	　	6.领，袖口，下脚拼接毛毛，注意此款是没有领裁片的	2562
24791	2026140	2	0		7.后领车标位置，需要用 棉的人字带 车一个耳仔，如图（尺寸是 宽6cm，高1cm）颜色跟里布颜色	2563
24791	2026140	2	0	　		2564
24791	2026140	2	0	　		2565
24791	2026140	3	0	包装方式	新的The Chain主唛+定制的棉码标织的（字母）+定制的Shelt+Lining+Trim款的棉洗水唛+新的The Chain花花吊牌（米色挂绳），不要金色别针\n定制的透明包装袋，独立包装，包装袋上贴码标	2821
24791	2026140	4	1			2569
24792	2026141	1	1		面料要缩水，正常裁。	2579
24792	2026141	1	0	　	直喷	2580
24792	2026141	1	0	　	新印花，出小样	2581
24792	2026141	2	1			2582
24792	2026141	2	0	　	女式纯棉上衣	2583
24792	2026141	2	0	　	面料：濠泰纺织 16892 斜纹弹力 97%棉3%氨纶 白色	2584
24792	2026141	2	0	　	撞布：领口车上花边（花边：迅发 图片款--需要染色，对应JQ1026款花边的米黄）	2585
24792	2026141	2	0	　	1.前幅胸位置有2道省位，高度是2寸，省位离前中车缝线4寸（前中车缝线高是3寸）	2586
24792	2026141	2	0	　	2.领口具体尺寸见图	2587
24792	2026141	2	0	　	3.后领，后背都是绑带（注意整件衣服是本布做双层）	2588
24792	2026141	2	0	　	4.下摆总长度是50.5寸，前中长度是20.5寸，两侧都是15寸	2589
24792	2026141	2	0	　	5.肩高点到腰节顶部车缝线长度是13.5寸	2590
24792	2026141	2	0	　	6.肩带末端到腰节顶部车缝线长度是35寸	2591
24792	2026141	2	0	　	7.前中车缝线到夹底距离是8寸	2592
24792	2026141	2	0	　		2593
24792	2026141	2	0	大货	麻烦用正确的花边	2594
24792	2026141	2	0	　		2595
24792	2026141	2	0	　	　	2596
24792	2026141	2	0	　	　	2597
24792	2026141	3	0	包装方式	The Chain主唛+定制的数字棉织码标+The Chain正方形吊牌+米色挂绳+定制的棉97%COTTON 3%SPANDEX洗水唛\n客户定制的白色The Chain包装袋，独立包装，包装袋上贴码标	2666
24792	2026141	4	1			2601
24795	2026144	1	1		面料要缩水，正常裁。	2641
24795	2026144	1	0	　	直喷	2642
24795	2026144	1	0	　	新印花，出小样	2643
24795	2026144	2	1			2644
24795	2026144	2	0	　	女式纯棉上衣	2645
24795	2026144	2	0	　	面料：濠泰纺织 16892 斜纹弹力 97%棉3%氨纶 白色	2646
24795	2026144	2	0	　	撞布：领口车上花边（花边：迅发 图片款--需要染色，对应JQ1026款花边的米黄）	2647
24795	2026144	2	0	　	1.前幅胸位置有2道省位，高度是2寸，省位离前中车缝线4寸（前中车缝线高是3寸）	2648
24795	2026144	2	0	　	2.领口具体尺寸见图	2649
